pdb_id,ec_numbers,uniprot_id
,3.2.1.23,Q10NX8
,1.17.1.8,Q10P67
,1.1.1.285,Q10PE7
,1.20.4.1,Q10SX6
,4.1.1.65,Q10T43
,4.1.1.39,Q10WH6
,1.1.1.86,Q10WP7
,3.4.11.-,Q11000
,3.4.11.-,Q11001
,3.4.24.-,Q11005
,3.4.11.2,Q11010
,5.3.4.1,Q11067
,2.4.1.101,Q11068
,2.1.1.192,Q110I1
,6.3.4.2,Q110M9
,2.7.4.25;6.3.2.1,Q110U9
,3.4.19.12,Q11119
,3.4.24.7,Q11133
,3.4.24.40,Q11137
,3.2.1.14,Q11174
,2.7.7.-;2.7.7.108,Q115Q9
,3.2.2.23;4.2.99.18,Q117D2
,2.3.1.157;2.7.7.23,Q118R6
,2.1.1.192,Q11EE0
,2.3.1.157;2.7.7.23,Q11HG1
,6.3.4.2,Q11HU6
,1.1.1.86,Q11I83
,2.1.1.192,Q11QF0
,2.7.1.11,Q11RE2
,6.3.4.2,Q11S24
,2.7.7.-;2.7.7.108,Q11T54
,3.5.4.25;4.1.99.12,Q11WK6
,5.4.2.11,Q12008
,2.3.1.225,Q12013
,4.1.3.30,Q12031
,5.4.99.28,Q12069
,2.5.1.16,Q12074
,2.3.3.14,Q12122
,3.1.1.-,Q12204
,2.7.11.1,Q12222
,3.4.21.105,Q12270
,2.3.1.39,Q12283
,2.7.11.1,Q12310
,5.4.2.11,Q12326
,3.1.2.-;3.1.2.22,Q12354
,2.5.1.22,Q12455
,2.7.1.105,Q12471
,3.2.1.8,Q12550
,1.2.1.12,Q12552
,1.17.1.4,Q12553
,2.7.7.4,Q12555
,1.4.3.22,Q12556
,3.2.1.113,Q12563
,1.1.1.34,Q12649
,2.7.7.4,Q12650
,2.7.1.25,Q12657
,3.2.1.8,Q12667
,1.1.1.23;3.5.4.19;3.6.1.31,Q12670
,3.2.1.14,Q12713
,3.2.1.4,Q12714
,6.3.4.2,Q128E7
,2.1.1.192,Q12AB5
,2.7.7.-;2.7.7.108,Q12AE5
,1.1.1.86,Q12B50
,2.3.1.157;2.7.7.23,Q12FR3
,2.3.1.157;2.7.7.23,Q12HQ5
,2.7.7.-;2.7.7.108,Q12JH7
,2.8.1.4,Q12L31
,1.11.1.21,Q12PF6
,2.1.1.192,Q12PT7
,6.3.4.2,Q12PZ5
,2.7.1.167;2.7.7.70,Q12RC7
,4.1.2.43;4.2.1.147,Q12UK3
,6.3.4.2,Q12WH5
,2.7.7.-;2.7.7.108,Q135R4
,6.3.4.2,Q136D7
,2.3.1.157;2.7.7.23,Q136Z3
,1.1.1.86,Q139A2
,2.7.1.167;2.7.7.70,Q13AN7
,2.1.1.192,Q13D92
,3.7.1.14,Q13QH4
,2.3.1.157;2.7.7.23,Q13T65
,6.3.4.2,Q13X05
,2.1.1.192,Q13X26
,2.7.7.-;2.7.7.108,Q13YZ6
,1.1.1.86,Q142I6
,3.1.6.1;3.1.6.18,Q148F3
,2.1.1.-,Q14AW5
,3.4.21.-,Q14B24
,3.4.21.-,Q14C59
,3.1.1.53,Q14EB1
,4.1.1.39,Q14FE9
,2.1.1.192,Q14HF5
,2.3.1.157;2.7.7.23,Q14J62
,6.3.4.2,Q14J73
,2.7.7.-;2.7.7.108,Q15NS9
,2.3.1.157;2.7.7.23,Q15P09
,6.3.4.2,Q15QR7
,2.1.1.192,Q15R53
,1.11.1.21,Q15UE5
,1.3.1.76;2.1.1.107;4.99.1.4,Q15YU1
,2.3.1.157;2.7.7.23,Q163N8
,2.7.7.-;2.7.7.108,Q164E9
,1.1.1.86,Q168N1
,6.3.4.2,Q168S7
,2.7.11.13,Q16974
,2.1.1.192,Q16DM2
,3.2.1.20,Q17058
,5.3.4.1,Q17967
,2.7.7.108;3.1.4.-,Q17A75
,2.7.7.80;2.8.1.11,Q17CA7
,2.7.11.22;2.7.11.23,Q17IE8
,3.4.19.12,Q17N72
,2.3.2.23,Q17QG5
,3.4.17.-,Q17QK3
,3.5.99.6,Q17QL1
,2.7.11.1,Q17QV9
,1.1.1.300,Q17QW3
,3.1.1.3,Q17RR3
,6.3.5.5,Q17VI1
,2.7.1.167;2.7.7.70,Q17WK1
,1.1.1.86,Q17X66
,2.3.1.157;2.7.7.23,Q17XI1
,2.1.1.192,Q17ZF6
,2.7.1.11,Q180P4
,1.3.1.2,Q18164
,2.3.1.157;2.7.7.23,Q181B4
,3.4.24.-,Q18206
,2.1.1.192,Q182S0
,3.4.24.-,Q18673
,3.2.1.113,Q18788
,2.7.11.1,Q18846
,1.1.1.86,Q18C83
,6.3.4.2,Q18FG3
,1.1.1.86,Q18GT4
,2.3.1.234;2.7.11.1,Q18KI0
,3.4.21.97,Q18LE3
,6.4.1.3,Q19842
,1.2.1.3;1.2.1.47,Q19A30
,3.4.21.5,Q19AZ8
,6.5.1.8,Q19PY3
,4.1.1.39,Q19V64
,4.1.1.39,Q1ACK0
,1.1.1.86,Q1ARE4
,6.3.4.2,Q1AW18
,2.8.1.13,Q1AWB1
,2.3.1.157;2.7.7.23,Q1AXL7
,2.1.1.192,Q1AYW0
,2.7.7.-;2.7.7.108,Q1B1D0
,2.3.1.157;2.7.7.23,Q1B431
,6.3.4.2,Q1B7T3
,1.11.1.21,Q1B8J4
,2.1.1.192,Q1BAG9
,3.2.2.23;4.2.99.18,Q1BAM5
,1.1.1.86,Q1BAR7
,2.1.1.192,Q1BGX6
,2.7.7.-;2.7.7.108,Q1BH70
,6.3.4.2,Q1BHS2
,2.3.1.157;2.7.7.23,Q1BSY8
,1.1.1.86,Q1BUZ9
,2.3.1.157;2.7.7.23,Q1C097
,2.7.1.11,Q1C297
,1.1.1.35;4.2.1.17;5.1.2.3;5.3.3.8,Q1C2C4
,1.3.1.76;2.1.1.107;4.99.1.4,Q1C2P9
,2.7.1.167;2.7.7.70,Q1C374
,6.3.4.2,Q1C3Y5
,2.8.1.4,Q1C4J3
,2.1.1.192,Q1C5I5
,1.1.1.305;2.1.2.13,Q1C742
,2.3.1.157;2.7.7.23,Q1CCH7
,1.3.1.76;2.1.1.107;4.99.1.4,Q1CCP6
,2.7.1.11,Q1CD33
,1.1.1.305;2.1.2.13,Q1CIH7
,2.1.1.192,Q1CK94
,2.8.1.4,Q1CL83
,1.3.1.76;2.1.1.107;4.99.1.4,Q1CLS2
,6.3.4.2,Q1CLT3
,2.7.1.167;2.7.7.70,Q1CMD4
,1.1.1.35;4.2.1.17;5.1.2.3;5.3.3.8,Q1CN99
,2.1.1.192,Q1CRK2
,2.7.1.167;2.7.7.70,Q1CT14
,2.3.1.157;2.7.7.23,Q1CTI8
,6.3.4.2,Q1CUG1
,1.1.1.86,Q1CUH1
,3.4.21.88,Q1D406
,3.4.24.-,Q1D491
,3.1.26.3,Q1D5X9
,2.1.1.192,Q1D6I6
,2.7.10.2,Q1DB00
,2.3.1.157;2.7.7.23,Q1DCI1
,2.1.1.192,Q1DCU1
,6.3.4.2,Q1DDB7
,2.7.7.-;2.7.7.108,Q1DDZ9
,6.5.1.1,Q1DKE7
,3.1.1.5,Q1DLC7
,2.7.11.1,Q1DN93
,6.3.5.5,Q1DUF5
,2.7.11.24,Q1DUU8
,1.3.1.-;1.3.1.89,Q1E2F4
,2.7.7.4,Q1EAF9
,3.2.1.14,Q1EAR5
,2.7.11.1;3.6.-.-,Q1EBD3
,2.7.11.22;2.7.11.23,Q1EBK0
,5.4.99.7,Q1G1A4
,3.2.2.23;4.2.99.18,Q1G9A3
,6.3.4.2,Q1GBQ2
,2.3.1.157;2.7.7.23,Q1GBQ8
,2.1.1.192,Q1GC70
,1.11.1.21,Q1GCU3
,1.1.1.86,Q1GE81
,6.3.4.2,Q1GF61
,2.7.7.-;2.7.7.108,Q1GI57
,2.3.1.157;2.7.7.23,Q1GIQ5
,2.7.7.-;2.7.7.108,Q1GSU5
,1.1.1.86,Q1GT37
,2.3.1.157;2.7.7.23,Q1GTD8
,6.3.4.2,Q1GTY6
,2.1.1.192,Q1GV98
,2.3.1.157;2.7.7.23,Q1GXN2
,1.1.1.86,Q1GZE9
,6.3.4.2,Q1H009
,2.7.7.-;2.7.7.108,Q1H0D2
,2.1.1.192,Q1H0U6
,2.7.1.167;2.7.7.70,Q1H3A0
,3.1.1.-,Q1H583
,3.2.1.4,Q1HFS8
,3.1.21.-,Q1HVF7
,3.4.19.12;3.4.22.-,Q1HVH9
,2.3.1.157;2.7.7.23,Q1I2I9
,2.7.1.167;2.7.7.70,Q1I411
,1.1.1.86,Q1I4R5
,6.3.4.2,Q1I644
,1.3.1.76;2.1.1.107;4.99.1.4,Q1IBC9
,2.1.1.192,Q1IEI4
,2.7.7.-;2.7.7.108,Q1IG73
,2.7.1.167;2.7.7.70,Q1IJZ0
,6.3.4.2,Q1IKC9
,4.2.1.9,Q1ILZ0
,1.1.1.86,Q1ILZ3
,2.3.1.157;2.7.7.23,Q1IQY5
,2.1.1.192,Q1IRD1
,3.6.1.66,Q1IW81
,6.3.5.5,Q1IWN0
,2.3.1.157;2.7.7.23,Q1IWX3
,6.3.4.2,Q1J055
,2.1.1.192,Q1J0P9
,1.1.1.86,Q1J0T2
,6.3.4.2,Q1J4X1
,2.1.1.192,Q1J5R7
,2.7.1.11,Q1J694
,2.3.1.157;2.7.7.23,Q1J847
,6.3.4.2,Q1J9X6
,2.1.1.192,Q1JAS5
,2.7.1.11,Q1JBF7
,2.3.1.157;2.7.7.23,Q1JD75
,6.3.4.2,Q1JF16
,2.1.1.192,Q1JG02
,2.7.1.11,Q1JGH6
,6.3.4.2,Q1JK23
,2.1.1.192,Q1JKX6
,2.7.1.11,Q1JLD9
,2.3.1.157;2.7.7.23,Q1JN46
,2.3.2.23;2.3.2.25,Q1JPX4
,3.1.1.-;3.1.1.71,Q1JQE6
,2.7.11.24,Q1KTF2
,4.1.1.39,Q1KVV0
,4.6.1.-,Q1KY79
,4.6.1.-,Q1KY80
,4.2.1.11,Q1KYT0
,2.7.11.24,Q1L5Z8
,3.4.21.6,Q1L658
,3.4.21.6,Q1L659
,2.7.12.1,Q1L6Q1
,2.3.2.31,Q1L8G6
,2.3.2.31,Q1L8L6
,3.1.26.3,Q1LKN1
,2.1.1.192,Q1LLI8
,2.7.7.-;2.7.7.108,Q1LM83
,6.3.4.2,Q1LPI8
,1.1.1.86,Q1LPX7
,4.3.1.23;5.4.3.6,Q1LRV9
,2.3.1.157;2.7.7.23,Q1LS04
,2.7.6.1,Q1LTH2
,6.3.4.2,Q1LTN7
,1.3.1.76;2.1.1.107;4.99.1.4,Q1LTP4
,2.7.1.11,Q1LTT2
,2.3.1.157;2.7.7.23,Q1LTV6
,2.7.11.1,Q1LUA6
,3.1.3.16;3.1.3.48,Q1LWL2
,2.7.10.2,Q1LX51
,3.2.2.-;3.5.1.-,Q1LZ74
,5.3.3.2,Q1LZ95
,4.2.1.1;4.2.1.69,Q1LZA1
,2.7.8.2,Q1LZE6
,1.11.1.21,Q1M498
,2.1.1.192,Q1MAN2
,1.1.1.86,Q1MED4
,6.3.4.2,Q1MGC4
,2.3.1.157;2.7.7.23,Q1MGP8
,4.2.1.9,Q1MIB2
,2.7.7.-;2.7.7.108,Q1MJK8
,6.3.5.5,Q1MPN3
,2.3.1.157;2.7.7.23,Q1MQ72
,2.1.1.192,Q1MQJ3
,6.3.4.2,Q1MR71
,4.2.3.3;5.3.1.1,Q1MTI4
,4.2.1.8,Q1NAJ2
,4.2.1.90,Q1NEI8
,3.4.24.-,Q1PBD1
,4.1.1.65,Q1PCQ8
,3.1.1.11,Q1PEC0
,3.2.1.26,Q1PEF8
,2.7.11.1,Q1PEM5
,3.4.24.-,Q1PS45
,2.3.1.157;2.7.7.23,Q1Q830
,6.3.4.2,Q1Q9K1
,2.1.1.192,Q1QD22
,1.1.1.86,Q1QDE6
,2.1.1.192,Q1QHE3
,2.7.7.-;2.7.7.108,Q1QJ74
,1.1.1.86,Q1QJU8
,2.3.1.157;2.7.7.23,Q1QME9
,6.3.4.2,Q1QMJ4
,2.7.1.167;2.7.7.70,Q1QNS3
,2.3.1.157;2.7.7.23,Q1QSD2
,2.1.1.192,Q1QTL1
,2.7.7.-;2.7.7.108,Q1QUL6
,6.3.4.2,Q1QZX9
,1.1.1.86,Q1R092
,1.11.1.21,Q1R185
,2.7.1.167;2.7.7.70,Q1R1M6
,1.11.1.21,Q1R3X0
,1.1.1.86,Q1R4G3
,2.3.1.157;2.7.7.23,Q1R4K5
,1.3.1.76;2.1.1.107;4.99.1.4,Q1R5R3
,2.7.1.167;2.7.7.70,Q1R6S9
,6.3.4.2,Q1R7R3
,2.1.1.192,Q1R8L6
,1.1.1.305;2.1.2.13,Q1R9G0
,2.7.7.65,Q1RAI4
,2.7.7.-;2.7.7.108,Q1RB89
,2.8.1.4,Q1RFB7
,6.3.4.2,Q1RHU4
,1.2.1.11,Q1RIB3
,5.6.2.1,Q1RIM1
,2.4.99.28;3.4.16.4,Q1RKC5
,1.1.1.105,Q1RMJ5
,3.1.4.11,Q1RML2
,6.3.4.2,Q1RMS2
,2.7.11.1,Q1RMT7
,2.3.2.34,Q1RMW1
,2.3.2.23;2.3.2.24,Q1RMX2
,5.4.2.8,Q1W374
,3.5.4.38,Q1WBT4
,1.2.1.9,Q1WIQ6
,2.7.1.11,Q1WTT3
,3.2.2.23;4.2.99.18,Q1WUN7
,6.3.4.2,Q1WV30
,2.3.1.157;2.7.7.23,Q1WV55
,6.3.5.5,Q1XDT6
,2.7.11.1,Q1ZXD6
,4.2.1.47,Q1ZXF7
,4.2.3.12,Q1ZXI0
,3.1.1.4,Q1ZY03
,3.4.24.-,Q20176
,3.5.1.98,Q20296
,4.6.1.-,Q202J4
,2.7.11.1,Q20443
,2.3.1.286,Q20481
,3.1.1.4,Q20500
,2.7.8.27,Q20735
,2.7.11.21,Q20845
,3.4.24.-,Q20942
,2.7.12.1,Q20CR4
,4.1.1.39,Q20EX7
,2.7.10.1,Q21038
,2.7.10.1,Q21041
,4.6.1.-,Q21109
,1.1.1.86,Q211Z6
,3.1.6.-,Q21376
,2.3.1.157;2.7.7.23,Q214N1
,6.3.4.2,Q215B2
,2.7.7.-;2.7.7.108,Q215P8
,4.3.2.2,Q21774
,2.7.1.167;2.7.7.70,Q219E2
,1.11.1.21,Q21CF0
,2.1.1.192,Q21DC2
,2.3.1.157;2.7.7.23,Q21DL5
,1.11.1.21,Q21DT6
,1.1.1.86,Q21HN0
,2.7.7.-;2.7.7.108,Q21HQ5
,1.3.1.76;2.1.1.107;4.99.1.4,Q21K21
,2.1.1.192,Q21KT6
,6.3.4.2,Q21LC4
,2.8.1.4,Q21NG2
,1.1.1.86,Q21T70
,6.3.4.2,Q21V39
,2.7.7.-;2.7.7.108,Q21VU1
,2.1.1.192,Q21W25
,3.6.1.66,Q21XZ3
,2.3.1.157;2.7.7.23,Q21ZH9
,3.1.4.11,Q22070
,2.3.1.-,Q22100
,5.6.2.2,Q22236
,1.3.8.7,Q22347
,3.4.11.-,Q22531
,1.5.1.3;2.1.1.45,Q23695
,3.2.1.21,Q23892
,3.1.1.-,Q24093
,6.3.4.2,Q24MK9
,2.1.1.192,Q24U12
,1.1.1.86,Q24XT5
,3.2.2.23;4.2.99.18,Q24XW2
,3.6.5.-,Q25008
,2.7.10.1,Q25197
,2.3.1.157;2.7.7.23,Q251V1
,2.3.1.286,Q25337
,2.7.10.1,Q25410
,1.2.1.3,Q25417
,6.3.4.2,Q254V9
,3.6.5.-,Q25563
,3.6.1.66,Q256I5
,1.8.1.9,Q25861
,2.7.11.1,Q25AG2
,2.7.11.1,Q25AG3
,3.2.1.21,Q25BW4
,1.1.1.37,Q25QU7
,3.4.22.15,Q26636
,2.7.11.22;2.7.11.23,Q26671
,2.7.11.22;2.7.11.23,Q27032
,2.7.1.25;2.7.7.4,Q27128
,3.4.21.1,Q27289
,3.6.5.-,Q27352
,3.1.1.7,Q27459
,6.5.1.1,Q27474
,2.7.1.11,Q27483
,3.1.3.16,Q27497
,4.2.1.11,Q27527
,7.2.2.-,Q27533
,2.7.1.11,Q27543
,3.2.1.17,Q27650
,2.7.1.11,Q27665
,3.4.24.36,Q27673
,3.1.1.7,Q27677
,1.5.1.3;2.1.1.45,Q27713
,2.1.1.37,Q27746
,1.5.1.3;2.1.1.45,Q27783
,1.5.1.3;2.1.1.45,Q27828
,4.1.1.50,Q27883
,3.1.3.16,Q27884
,3.6.1.15,Q27893
,3.6.1.15,Q27895
,3.2.1.17,Q27996
,4.6.1.-,Q27Q54
,3.2.1.67,Q27UB3
,2.7.7.48;3.1.-.-,Q27YE1
,3.4.23.-,Q28057
,4.1.1.97,Q283N4
,3.4.21.69,Q28412
,3.4.21.69,Q28506
,1.1.1.-,Q28528
,2.7.11.30,Q28560
,2.7.11.30,Q28616
,3.2.1.24,Q28949
,2.3.1.57,Q28999
,3.2.1.18,Q289M4
,2.3.2.26,Q28BK1
,1.3.1.-;1.3.1.89,Q28BT8
,2.3.2.-,Q28CQ4
,2.7.11.10,Q28DZ1
,1.1.5.-;1.3.5.1,Q28ED0
,2.3.2.23,Q28F89
,2.3.2.23;2.3.2.25,Q28FC1
,1.1.1.2;1.6.-.-,Q28FD1
,2.3.2.-,Q28GH3
,1.3.1.104,Q28GQ2
,2.1.1.-;2.1.1.33,Q28H76
,2.3.1.157;2.7.7.23,Q28MG0
,6.3.4.2,Q28MG4
,2.7.7.-;2.7.7.108,Q28RE3
,1.11.1.21,Q28S09
,1.1.1.86,Q28T07
,2.1.1.192,Q28VS6
,5.3.99.2,Q29095
,3.4.19.12,Q291J4
,4.2.3.3;5.3.1.1,Q29371
,3.4.23.-,Q29432
,4.1.3.4,Q29448
,3.1.1.3,Q29458
,3.4.21.71,Q29461
,3.4.21.4,Q29463
,5.3.99.2,Q29487
,3.1.1.7,Q29499
,2.3.2.23,Q29503
,6.2.1.45,Q29504
,1.1.1.34,Q29512
,1.1.1.184,Q29529
,1.1.1.40,Q29558
,5.3.99.2,Q29562
,3.4.21.108,Q297U2
,3.1.4.35,Q298P4
,3.4.24.-,Q29AK2
,2.4.1.-,Q29AU6
,2.7.7.108;3.1.4.-,Q29JP8
,2.7.7.80;2.8.1.11,Q29PG5
,2.3.1.181,Q29R99
,3.1.3.16;3.1.3.48,Q29RA3
,2.3.3.1,Q29RK1
,6.4.1.1,Q29RK2
,3.4.19.12,Q29RP1
,3.2.1.17,Q29RT1
,3.1.26.11,Q29RY4
,2.3.1.9,Q29RZ0
,1.11.1.21,Q2A298
,6.3.4.2,Q2A2S0
,2.1.1.192,Q2A3H3
,2.3.1.157;2.7.7.23,Q2A4X7
,3.4.24.-,Q2EI26
,6.3.4.2,Q2FF01
,1.1.1.86,Q2FF68
,5.6.2.1,Q2FHI8
,3.1.26.3,Q2FHK5
,2.1.1.192,Q2FHM0
,2.3.1.157;2.7.7.23,Q2FJE2
,2.7.1.-,Q2FK70
,5.6.2.2,Q2FKQ0
,1.1.1.86,Q2FM37
,4.2.1.9,Q2FMZ1
,4.1.2.43;4.2.1.147,Q2FQ74
,2.3.1.234;2.7.11.1,Q2FS43
,6.3.4.2,Q2FSE6
,1.11.1.21,Q2FSF4
,2.7.1.-,Q2FV31
,2.7.1.33,Q2FWC7
,6.3.4.2,Q2FWD1
,1.1.1.86,Q2FWK4
,1.2.1.-,Q2FWX9
,3.4.21.-,Q2FXC3
,1.1.1.94,Q2FYG1
,5.6.2.2,Q2FYS4
,5.6.2.1,Q2FZ32
,3.1.26.3,Q2FZ50
,2.1.1.192,Q2FZ66
,3.4.22.-,Q2FZL3
,2.7.8.-,Q2G093
,1.3.98.5,Q2G0J1
,2.3.1.157;2.7.7.23,Q2G0S3
,1.17.99.9,Q2G2C0
,5.6.2.2,Q2G2Q0
,3.4.22.48,Q2G2R8
,1.11.1.21,Q2G479
,1.1.1.86,Q2G623
,6.3.4.2,Q2G6R7
,2.1.1.192,Q2G8E3
,2.3.1.157;2.7.7.23,Q2G929
,6.3.4.2,Q2GCQ2
,6.3.4.2,Q2GHT7
,6.3.4.2,Q2GLS9
,3.3.2.10;3.4.11.-,Q2GY21
,2.7.11.22;2.7.11.23,Q2GYV9
,3.1.1.5,Q2H0D3
,2.7.7.4,Q2H454
,3.1.1.3,Q2H6M8
,2.3.1.1;2.3.1.35,Q2HAX7
,1.3.1.-;1.3.1.89,Q2HDP2
,2.7.11.1;3.6.-.-,Q2HGY8
,2.1.4.1,Q2HJ74
,2.3.1.-;2.3.1.225,Q2HJ95
,3.6.5.-,Q2HJB8
,3.4.19.12;3.4.22.-,Q2HR64
,5.3.4.1,Q2HWU2
,3.6.1.66,Q2IEX2
,4.1.1.32,Q2IFT1
,2.3.1.157;2.7.7.23,Q2IGL4
,6.3.4.2,Q2IH81
,2.1.1.192,Q2IIC5
,1.1.1.86,Q2IJB7
,1.1.1.86,Q2IUS3
,2.3.1.157;2.7.7.23,Q2IW53
,6.3.4.2,Q2IWB8
,2.7.7.-;2.7.7.108,Q2IX60
,2.7.1.167;2.7.7.70,Q2IZP7
,1.11.1.21,Q2J2I9
,2.1.1.192,Q2J405
,1.1.1.86,Q2J6V2
,2.1.1.192,Q2J713
,6.3.4.2,Q2J878
,4.1.1.39,Q2JIP3
,2.7.4.25;6.3.2.1,Q2JJ30
,1.1.1.86,Q2JKN5
,6.3.4.2,Q2JLG7
,2.1.1.192,Q2JMN2
,2.7.4.6,Q2JPL4
,2.7.4.25;6.3.2.1,Q2JRH9
,2.1.1.192,Q2JRQ8
,6.3.4.2,Q2JUH1
,4.1.1.39,Q2JV67
,2.3.1.157;2.7.7.23,Q2JVA4
,2.7.4.6,Q2JVI1
,1.1.1.86,Q2JXL2
,1.11.1.21,Q2JZT8
,2.1.1.192,Q2K3B1
,1.1.1.86,Q2K6M2
,6.3.4.2,Q2K871
,2.3.1.157;2.7.7.23,Q2K8G2
,2.7.7.-;2.7.7.108,Q2KAV8
,1.3.8.6,Q2KHZ9
,3.4.19.12,Q2KI23
,3.2.2.-;4.2.99.18,Q2KID2
,2.3.3.10,Q2KIE6
,3.1.3.16;3.1.3.48,Q2KJ36
,3.4.19.12,Q2KJ72
,1.11.1.21,Q2KTI4
,2.3.1.157;2.7.7.23,Q2KTX5
,1.1.1.86,Q2KWH7
,2.1.1.192,Q2KY87
,2.7.7.-;2.7.7.108,Q2KYJ8
,6.3.4.2,Q2KZF8
,3.4.21.-,Q2L4Q9
,3.2.1.18,Q2LFV4
,3.2.1.8,Q2LMP0
,6.3.4.2,Q2LRK2
,2.1.1.192,Q2LUM5
,3.4.24.-,Q2LUQ1
,3.4.19.12,Q2LZB1
,3.2.1.3,Q2M2H8
,4.1.1.39,Q2MIH9
,2.1.1.192,Q2N9J2
,6.3.4.2,Q2NAA7
,1.1.1.86,Q2NAU8
,4.1.2.43;4.2.1.147,Q2NE86
,6.3.4.2,Q2NH50
,2.3.1.234;2.7.11.1,Q2NIA4
,3.4.24.-,Q2NIN5
,6.3.4.2,Q2NK04
,2.3.1.157;2.7.7.23,Q2NQ84
,2.7.1.11,Q2NQX2
,1.1.1.305;2.1.2.13,Q2NRV7
,2.1.1.192,Q2NS37
,2.8.1.4,Q2NV91
,1.3.1.76;2.1.1.107;4.99.1.4,Q2NVN0
,6.3.4.2,Q2NVN8
,2.7.1.167;2.7.7.70,Q2NWD9
,6.3.4.2,Q2P1K5
,2.7.7.-;2.7.7.108,Q2P2A9
,2.1.1.192,Q2P2T0
,1.1.1.86,Q2P757
,2.3.1.157;2.7.7.23,Q2P7P9
,3.4.22.56,Q2PFV2
,3.1.1.17,Q2PFX5
,1.11.1.24,Q2PFZ3
,3.1.1.4,Q2PG81
,3.2.1.8,Q2PGV8
,3.2.1.8,Q2PGY1
,3.4.24.-,Q2QA02
,6.4.1.4,Q2QMG2
,2.4.1.-,Q2QNS6
,2.7.11.1,Q2QQR2
,2.7.11.-,Q2QRN7
,1.5.1.3;2.1.1.45,Q2QRX6
,2.7.11.1,Q2QVG8
,2.7.11.1,Q2QY37
,2.3.1.-,Q2QYW3
,1.1.1.44,Q2R480
,2.7.11.1,Q2RAV0
,2.3.1.-,Q2RBL8
,2.7.11.1,Q2RBR1
,6.3.4.2,Q2RFU8
,3.2.2.23;4.2.99.18,Q2RHE9
,1.1.1.86,Q2RIS6
,2.1.1.192,Q2RK16
,2.3.1.157;2.7.7.23,Q2RMC5
,3.6.1.66,Q2RN61
,2.1.1.192,Q2RP22
,2.3.1.157;2.7.7.23,Q2RPX0
,6.3.4.2,Q2RT58
,4.2.1.9,Q2RTF9
,1.1.1.86,Q2RX71
,5.3.1.23,Q2RXI0
,2.7.1.167;2.7.7.70,Q2RY67
,1.11.1.21,Q2RZX7
,1.1.1.86,Q2S0M9
,2.1.1.192,Q2S0P9
,1.1.1.94,Q2S2H6
,6.3.4.2,Q2S538
,2.3.1.157;2.7.7.23,Q2S6P3
,1.1.1.86,Q2S9V9
,2.7.7.-;2.7.7.108,Q2SAE6
,2.1.1.192,Q2SDW1
,1.3.1.76;2.1.1.107;4.99.1.4,Q2SJB7
,6.3.4.2,Q2SKX2
,2.7.1.167;2.7.7.70,Q2SN34
,2.7.1.11,Q2SSQ6
,2.1.1.192,Q2SWE6
,2.7.7.-;2.7.7.108,Q2SWN8
,6.3.4.2,Q2SXC7
,1.1.1.133,Q2SYI1
,1.1.1.86,Q2SZP8
,3.1.1.29,Q2T1B9
,2.3.1.157;2.7.7.23,Q2T1V2
,3.1.3.21;3.1.3.48,Q2T9S4
,2.3.2.23,Q2T9X7
,2.3.2.23,Q2TA03
,2.3.2.23;2.3.2.24,Q2TA10
,2.1.1.45,Q2TA32
,3.1.1.116,Q2TAP9
,2.3.2.26,Q2TAS2
,2.7.11.22,Q2TBL8
,3.4.24.-,Q2TBM7
,3.4.25.1,Q2TBP0
,2.3.2.15,Q2TE74
,2.3.1.225,Q2TGJ1
,2.3.1.225,Q2THW8
,2.3.1.225,Q2THX0
,2.3.2.15,Q2TSC7
,1.11.1.21,Q2TW34
,4.2.2.10,Q2TWM1
,4.2.2.10,Q2TXS4
,3.3.2.10;3.4.11.-,Q2TZ99
,1.2.1.12,Q2U0J7
,3.2.1.78,Q2U2I3
,2.7.11.1;3.6.-.-,Q2U3T8
,3.4.22.-,Q2U5B0
,6.5.1.1,Q2U6A1
,6.3.5.5,Q2U913
,3.1.1.5,Q2UDH2
,3.4.14.5,Q2UH35
,1.3.1.-;1.3.1.89,Q2UL89
,3.4.16.6,Q2UPI1
,3.2.1.37,Q2UR38
,3.4.19.12,Q2UUG8
,3.2.1.39,Q2UUZ1
,3.4.24.-,Q2UXR0
,2.7.11.1,Q2V338
,3.2.1.4,Q2V4L8
,2.4.1.91,Q2V6K0
,3.1.1.-;3.1.1.3,Q2VG90
,2.3.2.31,Q2VJ60
,3.5.4.4,Q2VQV9
,1.1.1.86,Q2W1G2
,6.3.4.2,Q2W6A0
,2.3.1.157;2.7.7.23,Q2W7U1
,2.1.1.192,Q2W897
,2.7.1.167;2.7.7.70,Q2W993
,2.7.11.24,Q2WFL5
,3.4.22.-,Q2XPP4
,1.2.1.3,Q2XQV4
,2.7.7.48;2.7.7.88;3.6.1.-,Q2Y2L8
,2.1.1.192,Q2Y6F3
,2.7.7.-;2.7.7.108,Q2Y8V8
,6.3.4.2,Q2Y9P1
,1.1.1.86,Q2YBU1
,2.3.1.157;2.7.7.23,Q2YCA1
,3.1.27.-,Q2YDM2
,3.1.1.4,Q2YHJ5
,5.3.1.33,Q2YIQ6
,2.3.1.157;2.7.7.23,Q2YKK2
,6.3.5.5,Q2YM22
,2.5.1.78,Q2YNC6
,2.1.1.192,Q2YNV3
,3.5.1.5,Q2YPD5
,6.3.4.2,Q2YPU8
,3.4.21.53,Q2YPX3
,3.5.1.5,Q2YQD8
